buy,0,873,3,275,-1865,
buy,0,874,4,200,-1841,
buy,0,875,2,328,-1696,
buy,0,876,1,497,-1537,
buy,0,877,4,203,-1854,
buy,0,818,4,220,-1922,
buy,0,779,7,127,-1930,
buy,0,880,8,114,-1959,
buy,0,881,2,465,-1970,
buy,0,882,11,80,-1929,
buy,0,883,4,210,-1883,
buy,0,884,1,610,-1650,
buy,0,885,2,422,-1885,
buy,0,886,1,512,-1552,
buy,0,407,6,140,-1881,
buy,0,888,1,561,-1601,
buy,0,889,2,434,-1909,
buy,0,890,3,310,-1970,
buy,0,891,5,166,-1872,
buy,0,892,2,356,-1753,
buy,0,893,3,275,-1865,
buy,0,894,5,190,-1994,
buy,0,895,2,327,-1695,
buy,0,896,1,499,-1539,
buy,0,897,4,199,-1839,
buy,0,898,4,220,-1922,
buy,0,899,7,127,-1930,
buy,0,900,7,122,-1898,
buy,0,901,2,468,-1977,
buy,0,902,12,79,-1989,
buy,0,903,4,210,-1883,
buy,0,904,1,611,-1651,
buy,0,905,2,420,-1881,
buy,0,906,1,515,-1555,
buy,0,827,6,140,-1881,
buy,0,908,1,562,-1602,
buy,0,909,2,434,-1908,
buy,0,910,3,308,-1966,
buy,0,911,5,169,-1886,
buy,0,912,2,348,-1737,
buy,0,913,3,274,-1864,
buy,0,914,4,192,-1811,
buy,0,915,2,327,-1695,
buy,0,916,1,502,-1542,
buy,0,917,4,197,-1828,
buy,0,758,4,220,-1921,
buy,0,919,7,126,-1928,
buy,0,920,7,124,-1911,
buy,0,921,2,475,-1991,
buy,0,922,12,76,-1953,
buy,0,923,4,211,-1886,
buy,0,924,1,612,-1652,
buy,0,925,2,426,-1892,
buy,0,926,1,522,-1562,
buy,0,927,6,139,-1878,
buy,0,928,1,563,-1603,
buy,0,729,2,434,-1908,
buy,0,930,3,309,-1967,
buy,0,931,5,173,-1908,
buy,0,932,2,356,-1753,
buy,0,933,3,273,-1860,
buy,0,934,4,195,-1821,
buy,0,935,2,327,-1694,
buy,0,936,1,504,-1544,
buy,0,937,4,193,-1812,
buy,0,938,4,220,-1921,
buy,0,619,7,127,-1935,
buy,0,940,8,117,-1980,
buy,0,941,2,475,-1990,
buy,0,942,13,73,-1997,
buy,0,943,4,211,-1885,
buy,0,944,1,612,-1652,
buy,0,945,2,429,-1899,
buy,0,946,1,524,-1564,
buy,0,827,6,140,-1881,
buy,0,948,1,562,-1602,
buy,0,949,2,432,-1905,
buy,0,950,3,316,-1988,
buy,0,951,5,164,-1861,
buy,0,952,2,354,-1748,
buy,0,953,3,274,-1864,
buy,0,954,4,195,-1821,
buy,0,955,2,326,-1692,
buy,0,956,1,506,-1546,
buy,0,957,4,192,-1810,
buy,0,958,4,220,-1922,
buy,0,959,7,126,-1927,
buy,0,960,9,105,-1985,
buy,0,961,2,477,-1995,
buy,0,962,12,76,-1956,
buy,0,963,4,209,-1879,
buy,0,964,1,611,-1651,
buy,0,965,2,428,-1896,
buy,0,966,1,528,-1568,
buy,0,967,6,139,-1879,
buy,0,968,1,561,-1601,
buy,0,969,2,431,-1903,
buy,0,970,3,315,-1987,
buy,0,971,5,160,-1843,
buy,0,972,2,358,-1756,
buy,0,973,3,275,-1867,
buy,0,974,4,193,-1813,
buy,0,975,2,328,-1696,
buy,0,976,1,510,-1550,
buy,0,977,5,188,-1983,
buy,0,978,4,220,-1921,
buy,0,979,7,127,-1930,
buy,0,980,9,100,-1946,
buy,0,981,2,473,-1986,
buy,0,982,12,74,-1939,
buy,0,983,4,210,-1881,
buy,0,984,1,611,-1651,
buy,0,985,2,429,-1898,
buy,0,986,1,529,-1569,
buy,0,987,6,140,-1884,
buy,0,988,1,561,-1601,
buy,0,989,2,431,-1903,
buy,0,990,3,318,-1994,
buy,0,991,5,160,-1841,
buy,0,992,2,371,-1782,
buy,0,993,3,276,-1870,
buy,0,994,4,195,-1823,
buy,0,995,2,321,-1683,
buy,0,996,1,508,-1548,
buy,0,997,4,192,-1809,
buy,0,998,4,220,-1921,
buy,0,999,7,126,-1923,
buy,0,0,49,100,-9920,
buy,0,1,38,129,-9934,
buy,0,2,12,400,-9820,
buy,0,3,19,256,-9898,
buy,0,4,15,322,-9864,
buy,0,0,49,100,-9920,
buy,0,1,38,129,-9934,
buy,0,2,12,400,-9820,
buy,0,3,19,256,-9898,
buy,0,4,15,322,-9864,
buy,0,0,49,100,-9920,
buy,0,1,38,129,-9934,
buy,0,2,12,400,-9820,
buy,0,3,19,256,-9898,
buy,0,4,15,322,-9864,
